ID	Species	numCommas	KEGG_Path	KEGG_PATH_Name	count
thrC	Escherichia coli	 36	KEGG_Path_019	eco00260:Glycine, serine and threonine metabolism	1
thrC	Escherichia coli	 36	KEGG_Path_020	eco00750:Vitamin B6 metabolism	2
thrS	Escherichia coli	 18	KEGG_Path_010	eco00970:Aminoacyl-tRNA biosynthesis	1
thyA	Escherichia coli	 44	KEGG_Path_021	eco00240:Pyrimidine metabolism	1
thyA	Escherichia coli	 44	KEGG_Path_022	eco00670:One carbon pool by folate	2
tktA	Escherichia coli	 16	KEGG_Path_010	eco00030:Pentose phosphate pathway	1
tktB	Escherichia coli	 18	KEGG_Path_010	eco00030:Pentose phosphate pathway	1
tmk	Escherichia coli	 22	KEGG_Path_011	eco00240:Pyrimidine metabolism	1
tnaA	Escherichia coli	 44	KEGG_Path_021	eco00380:Tryptophan metabolism	1
tnaA	Escherichia coli	 44	KEGG_Path_022	eco00910:Nitrogen metabolism	2
tolC	Escherichia coli	 22	KEGG_Path_011	eco03070:Bacterial secretion system	1
torA	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
torC	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
torD	Escherichia coli	 22	KEGG_Path_011	eco02020:Two-component system	1
torR	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
torS	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
tpiA	Escherichia coli	 66	KEGG_Path_031	eco00010:Glycolysis / Gluconeogenesis	1
tpiA	Escherichia coli	 66	KEGG_Path_032	eco00051:Fructose and mannose metabolism	2
tpiA	Escherichia coli	 66	KEGG_Path_033	eco00562:Inositol phosphate metabolism	3
treA	Escherichia coli	 19	KEGG_Path_010	eco00500:Starch and sucrose metabolism	1
treB	Escherichia coli	 36	KEGG_Path_019	eco00500:Starch and sucrose metabolism	1
treB	Escherichia coli	 36	KEGG_Path_020	eco02060:Phosphotransferase system (PTS)	2
treC	Escherichia coli	 18	KEGG_Path_010	eco00500:Starch and sucrose metabolism	1
treF	Escherichia coli	 22	KEGG_Path_011	eco00500:Starch and sucrose metabolism	1
trg	Escherichia coli	 20	KEGG_Path_013	eco02020:Two-component system	1
trg	Escherichia coli	 20	KEGG_Path_014	eco02030:Bacterial chemotaxis	2
trpA	Escherichia coli	 66	KEGG_Path_031	eco00260:Glycine, serine and threonine metabolism	1
trpA	Escherichia coli	 66	KEGG_Path_032	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	2
trpA	Escherichia coli	 66	KEGG_Path_033	eco02020:Two-component system	3
trpB	Escherichia coli	 54	KEGG_Path_028	eco00260:Glycine, serine and threonine metabolism	1
trpB	Escherichia coli	 54	KEGG_Path_029	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	2
trpB	Escherichia coli	 54	KEGG_Path_030	eco02020:Two-component system	3
trpC	Escherichia coli	 34	KEGG_Path_017	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	1
trpC	Escherichia coli	 34	KEGG_Path_018	eco02020:Two-component system	2
trpD	Escherichia coli	 36	KEGG_Path_019	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	1
trpD	Escherichia coli	 36	KEGG_Path_020	eco02020:Two-component system	2
trpE	Escherichia coli	 36	KEGG_Path_019	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	1
trpE	Escherichia coli	 36	KEGG_Path_020	eco02020:Two-component system	2
trpS	Escherichia coli	 36	KEGG_Path_019	eco00380:Tryptophan metabolism	1
trpS	Escherichia coli	 36	KEGG_Path_020	eco00970:Aminoacyl-tRNA biosynthesis	2
trxB	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
tsr	Escherichia coli	 34	KEGG_Path_017	eco02020:Two-component system	1
tsr	Escherichia coli	 34	KEGG_Path_018	eco02030:Bacterial chemotaxis	2
ttdA	Escherichia coli	 11	KEGG_Path_006	eco00630:Glyoxylate and dicarboxylate metabolism	1
ttdB	Escherichia coli	 18	KEGG_Path_010	eco00630:Glyoxylate and dicarboxylate metabolism	1
tynA	Escherichia coli	  4	KEGG_Path_013	eco00260:Glycine, serine and threonine metabolism	1
tynA	Escherichia coli	  4	KEGG_Path_014	eco00350:Tyrosine metabolism	2
tynA	Escherichia coli	  4	KEGG_Path_015	eco00360:Phenylalanine metabolism	3
tynA	Escherichia coli	  4	KEGG_Path_016	eco00410:beta-Alanine metabolism	4
tyrA	Escherichia coli	 44	KEGG_Path_021	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	1
tyrA	Escherichia coli	 44	KEGG_Path_022	eco00401:Novobiocin biosynthesis	2
tyrB	Escherichia coli	 90	KEGG_Path_046	eco00270:Cysteine and methionine metabolism	1
tyrB	Escherichia coli	 90	KEGG_Path_047	eco00350:Tyrosine metabolism	2
tyrB	Escherichia coli	 90	KEGG_Path_048	eco00360:Phenylalanine metabolism	3
tyrB	Escherichia coli	 90	KEGG_Path_049	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	4
tyrB	Escherichia coli	 90	KEGG_Path_050	eco00401:Novobiocin biosynthesis	5
tyrS	Escherichia coli	 18	KEGG_Path_010	eco00970:Aminoacyl-tRNA biosynthesis	1
ubiA	Escherichia coli	 22	KEGG_Path_011	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiB	Escherichia coli	 22	KEGG_Path_011	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiC	Escherichia coli	 22	KEGG_Path_011	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiD	Escherichia coli	 15	KEGG_Path_007	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiE	Escherichia coli	 22	KEGG_Path_011	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiF	Escherichia coli	 22	KEGG_Path_011	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiG	Escherichia coli	 18	KEGG_Path_010	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiH	Escherichia coli	 18	KEGG_Path_010	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
ubiX	Escherichia coli	 18	KEGG_Path_010	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
udk	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
udp	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
ugd	Escherichia coli	 72	KEGG_Path_037	eco00040:Pentose and glucuronate interconversions	1
ugd	Escherichia coli	 72	KEGG_Path_038	eco00053:Ascorbate and aldarate metabolism	2
ugd	Escherichia coli	 72	KEGG_Path_039	eco00500:Starch and sucrose metabolism	3
ugd	Escherichia coli	 72	KEGG_Path_040	eco00520:Amino sugar and nucleotide sugar metabolism	4
ugpA	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
ugpB	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
ugpC	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
ugpE	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
ugpQ	Escherichia coli	 22	KEGG_Path_011	eco00564:Glycerophospholipid metabolism	1
uhpA	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
uhpB	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
uhpC	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
uhpT	Escherichia coli	 22	KEGG_Path_011	eco02020:Two-component system	1
uidA	Escherichia coli	 51	KEGG_Path_025	eco00040:Pentose and glucuronate interconversions	1
uidA	Escherichia coli	 51	KEGG_Path_026	eco00500:Starch and sucrose metabolism	2
uidA	Escherichia coli	 51	KEGG_Path_027	eco00860:Porphyrin and chlorophyll metabolism	3
ulaA	Escherichia coli	 44	KEGG_Path_021	eco00053:Ascorbate and aldarate metabolism	1
ulaA	Escherichia coli	 44	KEGG_Path_022	eco02060:Phosphotransferase system (PTS)	2
ulaD	Escherichia coli	 22	KEGG_Path_011	eco00053:Ascorbate and aldarate metabolism	1
ung	Escherichia coli	 18	KEGG_Path_010	eco03410:Base excision repair	1
upp	Escherichia coli	 22	KEGG_Path_011	eco00240:Pyrimidine metabolism	1
usg	Escherichia coli	 42	KEGG_Path_022	eco00260:Glycine, serine and threonine metabolism	1
usg	Escherichia coli	 42	KEGG_Path_023	eco00270:Cysteine and methionine metabolism	2
usg	Escherichia coli	 42	KEGG_Path_024	eco00300:Lysine biosynthesis	3
ushA	Escherichia coli	 63	KEGG_Path_031	eco00230:Purine metabolism	1
ushA	Escherichia coli	 63	KEGG_Path_032	eco00240:Pyrimidine metabolism	2
ushA	Escherichia coli	 63	KEGG_Path_033	eco00760:Nicotinate and nicotinamide metabolism	3
uvrA	Escherichia coli	 21	KEGG_Path_010	eco03420:Nucleotide excision repair	1
uvrB	Escherichia coli	 18	KEGG_Path_010	eco03420:Nucleotide excision repair	1
uvrC	Escherichia coli	 21	KEGG_Path_011	eco03420:Nucleotide excision repair	1
uvrD	Escherichia coli	 44	KEGG_Path_021	eco03420:Nucleotide excision repair	1
uvrD	Escherichia coli	 44	KEGG_Path_022	eco03430:Mismatch repair	2
uvrY	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
uxaA	Escherichia coli	 18	KEGG_Path_010	eco00040:Pentose and glucuronate interconversions	1
uxaB	Escherichia coli	 16	KEGG_Path_008	eco00040:Pentose and glucuronate interconversions	1
uxaC	Escherichia coli	 18	KEGG_Path_010	eco00040:Pentose and glucuronate interconversions	1
uxuA	Escherichia coli	 17	KEGG_Path_009	eco00040:Pentose and glucuronate interconversions	1
uxuB	Escherichia coli	 15	KEGG_Path_009	eco00040:Pentose and glucuronate interconversions	1
valS	Escherichia coli	 44	KEGG_Path_021	eco00290:Valine, leucine and isoleucine biosynthesis	1
valS	Escherichia coli	 44	KEGG_Path_022	eco00970:Aminoacyl-tRNA biosynthesis	2
waaA	Escherichia coli	  7	KEGG_Path_005	eco00540:Lipopolysaccharide biosynthesis	1
xdhA	Escherichia coli	  7	KEGG_Path_005	eco00230:Purine metabolism	1
xdhB	Escherichia coli	  8	KEGG_Path_006	eco00230:Purine metabolism	1
xseA	Escherichia coli	 21	KEGG_Path_011	eco03430:Mismatch repair	1
xseB	Escherichia coli	 17	KEGG_Path_010	eco03430:Mismatch repair	1
xthA	Escherichia coli	 14	KEGG_Path_008	eco03410:Base excision repair	1
xylA	Escherichia coli	 36	KEGG_Path_019	eco00040:Pentose and glucuronate interconversions	1
xylA	Escherichia coli	 36	KEGG_Path_020	eco00051:Fructose and mannose metabolism	2
xylB	Escherichia coli	 18	KEGG_Path_010	eco00040:Pentose and glucuronate interconversions	1
xylF	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
xylH	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
yadG	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yadH	Escherichia coli	 13	KEGG_Path_008	eco02010:ABC transporters	1
yadI	Escherichia coli	 28	KEGG_Path_015	eco00053:Ascorbate and aldarate metabolism	1
yadI	Escherichia coli	 28	KEGG_Path_016	eco02060:Phosphotransferase system (PTS)	2
yagR	Escherichia coli	  7	KEGG_Path_005	eco00230:Purine metabolism	1
yagS	Escherichia coli	  7	KEGG_Path_005	eco00230:Purine metabolism	1
yahI	Escherichia coli	 36	KEGG_Path_016	eco00230:Purine metabolism	1
yahI	Escherichia coli	 36	KEGG_Path_017	eco00330:Arginine and proline metabolism	2
yahI	Escherichia coli	 36	KEGG_Path_018	eco00910:Nitrogen metabolism	3
yajC	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
yajC	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
ybaS	Escherichia coli	 52	KEGG_Path_029	eco00250:Alanine, aspartate and glutamate metabolism	1
ybaS	Escherichia coli	 52	KEGG_Path_030	eco00330:Arginine and proline metabolism	2
ybaS	Escherichia coli	 52	KEGG_Path_031	eco00471:D-Glutamine and D-glutamate metabolism	3
ybaS	Escherichia coli	 52	KEGG_Path_032	eco00910:Nitrogen metabolism	4
ybhC	Escherichia coli	 20	KEGG_Path_011	eco00040:Pentose and glucuronate interconversions	1
ybhC	Escherichia coli	 20	KEGG_Path_012	eco00500:Starch and sucrose metabolism	2
ybhJ	Escherichia coli	 28	KEGG_Path_015	eco00020:Citrate cycle (TCA cycle)	1
ybhJ	Escherichia coli	 28	KEGG_Path_016	eco00630:Glyoxylate and dicarboxylate metabolism	2
ybhO	Escherichia coli	 14	KEGG_Path_008	eco00564:Glycerophospholipid metabolism	1
ybhR	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
ybhS	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
ybiC	Escherichia coli	 42	KEGG_Path_022	eco00020:Citrate cycle (TCA cycle)	1
ybiC	Escherichia coli	 42	KEGG_Path_023	eco00620:Pyruvate metabolism	2
ybiC	Escherichia coli	 42	KEGG_Path_024	eco00630:Glyoxylate and dicarboxylate metabolism	3
ybiW	Escherichia coli	 39	KEGG_Path_019	eco00620:Pyruvate metabolism	1
ybiW	Escherichia coli	 39	KEGG_Path_020	eco00640:Propanoate metabolism	2
ybiW	Escherichia coli	 39	KEGG_Path_021	eco00650:Butanoate metabolism	3
ybjG	Escherichia coli	  2	KEGG_Path_002	eco00550:Peptidoglycan biosynthesis	1
yccX	Escherichia coli	 22	KEGG_Path_009	eco00620:Pyruvate metabolism	1
yccX	Escherichia coli	 22	KEGG_Path_010	eco00632:Benzoate degradation via CoA ligation	2
yciA	Escherichia coli	 17	KEGG_Path_010	eco01040:Biosynthesis of unsaturated fatty acids	1
ycjM	Escherichia coli	 13	KEGG_Path_008	eco00500:Starch and sucrose metabolism	1
ycjU	Escherichia coli	 10	KEGG_Path_006	eco00500:Starch and sucrose metabolism	1
ydcK	Escherichia coli	 14	KEGG_Path_008	eco00350:Tyrosine metabolism	1
ydcK	Escherichia coli	 14	KEGG_Path_009	eco00360:Phenylalanine metabolism	2
ydcK	Escherichia coli	 14	KEGG_Path_010	eco00564:Glycerophospholipid metabolism	3
ydcK	Escherichia coli	 14	KEGG_Path_011	eco00624:1- and 2-Methylnaphthalene degradation	4
ydcK	Escherichia coli	 14	KEGG_Path_012	eco00632:Benzoate degradation via CoA ligation	5
ydcK	Escherichia coli	 14	KEGG_Path_013	eco00642:Ethylbenzene degradation	6
ydcK	Escherichia coli	 14	KEGG_Path_014	eco00903:Limonene and pinene degradation	7
yddA	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
ydeP	Escherichia coli	 26	KEGG_Path_013	eco00630:Glyoxylate and dicarboxylate metabolism	1
ydeP	Escherichia coli	 26	KEGG_Path_014	eco00680:Methane metabolism	2
ydiB	Escherichia coli	 12	KEGG_Path_006	eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis	1
yeaU	Escherichia coli	 16	KEGG_Path_009	eco00630:Glyoxylate and dicarboxylate metabolism	1
yeaU	Escherichia coli	 16	KEGG_Path_010	eco00650:Butanoate metabolism	2
yeaW	Escherichia coli	  9	KEGG_Path_007	eco00361:gamma-Hexachlorocyclohexane degradation	1
yeaW	Escherichia coli	  9	KEGG_Path_008	eco00626:Naphthalene and anthracene degradation	2
yeaW	Escherichia coli	  9	KEGG_Path_009	eco00903:Limonene and pinene degradation	3
yehW	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yehX	Escherichia coli	  8	KEGG_Path_007	eco02010:ABC transporters	1
yehY	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yejA	Escherichia coli	 13	KEGG_Path_008	eco02010:ABC transporters	1
yejB	Escherichia coli	 13	KEGG_Path_007	eco02010:ABC transporters	1
yejE	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yejF	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yfaU	Escherichia coli	 11	KEGG_Path_006	eco00051:Fructose and mannose metabolism	1
yfaW	Escherichia coli	  9	KEGG_Path_006	eco00051:Fructose and mannose metabolism	1
yfbB	Escherichia coli	 14	KEGG_Path_008	eco00130:Ubiquinone and other terpenoid-quinone biosynthesis	1
yfbR	Escherichia coli	 51	KEGG_Path_025	eco00230:Purine metabolism	1
yfbR	Escherichia coli	 51	KEGG_Path_026	eco00240:Pyrimidine metabolism	2
yfbR	Escherichia coli	 51	KEGG_Path_027	eco00760:Nicotinate and nicotinamide metabolism	3
yggW	Escherichia coli	 13	KEGG_Path_007	eco00860:Porphyrin and chlorophyll metabolism	1
yghD	Escherichia coli	  4	KEGG_Path_004	eco03070:Bacterial secretion system	1
yghF	Escherichia coli	  8	KEGG_Path_003	eco03070:Bacterial secretion system	1
ygiS	Escherichia coli	  9	KEGG_Path_004	eco02010:ABC transporters	1
yhdW	Escherichia coli	  7	KEGG_Path_006	eco02010:ABC transporters	1
yhdX	Escherichia coli	  8	KEGG_Path_007	eco02010:ABC transporters	1
yhdY	Escherichia coli	  8	KEGG_Path_007	eco02010:ABC transporters	1
yhdZ	Escherichia coli	  8	KEGG_Path_007	eco02010:ABC transporters	1
yhhJ	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yiaK	Escherichia coli	 26	KEGG_Path_013	eco00040:Pentose and glucuronate interconversions	1
yiaK	Escherichia coli	 26	KEGG_Path_014	eco00053:Ascorbate and aldarate metabolism	2
yidC	Escherichia coli	 28	KEGG_Path_015	eco03060:Protein export	1
yidC	Escherichia coli	 28	KEGG_Path_016	eco03070:Bacterial secretion system	2
yjjG	Escherichia coli	 54	KEGG_Path_028	eco00230:Purine metabolism	1
yjjG	Escherichia coli	 54	KEGG_Path_029	eco00240:Pyrimidine metabolism	2
yjjG	Escherichia coli	 54	KEGG_Path_030	eco00760:Nicotinate and nicotinamide metabolism	3
ynbB	Escherichia coli	 11	KEGG_Path_006	eco00564:Glycerophospholipid metabolism	1
yncA	Escherichia coli	 11	KEGG_Path_007	eco00440:Phosphonate and phosphinate metabolism	1
yneH	Escherichia coli	 52	KEGG_Path_029	eco00250:Alanine, aspartate and glutamate metabolism	1
yneH	Escherichia coli	 52	KEGG_Path_030	eco00330:Arginine and proline metabolism	2
yneH	Escherichia coli	 52	KEGG_Path_031	eco00471:D-Glutamine and D-glutamate metabolism	3
yneH	Escherichia coli	 52	KEGG_Path_032	eco00910:Nitrogen metabolism	4
ynfK	Escherichia coli	 12	KEGG_Path_006	eco00780:Biotin metabolism	1
yniC	Escherichia coli	  6	KEGG_Path_004	eco00051:Fructose and mannose metabolism	1
yniC	Escherichia coli	  6	KEGG_Path_005	eco00730:Thiamine metabolism	2
yniC	Escherichia coli	  6	KEGG_Path_006	eco00740:Riboflavin metabolism	3
yojI	Escherichia coli	 14	KEGG_Path_008	eco02010:ABC transporters	1
yqeA	Escherichia coli	 42	KEGG_Path_022	eco00230:Purine metabolism	1
yqeA	Escherichia coli	 42	KEGG_Path_023	eco00330:Arginine and proline metabolism	2
yqeA	Escherichia coli	 42	KEGG_Path_024	eco00910:Nitrogen metabolism	3
yqeF	Escherichia coli	141	KEGG_Path_071	eco00071:Fatty acid metabolism	1
yqeF	Escherichia coli	141	KEGG_Path_072	eco00280:Valine, leucine and isoleucine degradation	2
yqeF	Escherichia coli	141	KEGG_Path_073	eco00310:Lysine degradation	3
yqeF	Escherichia coli	141	KEGG_Path_074	eco00380:Tryptophan metabolism	4
yqeF	Escherichia coli	141	KEGG_Path_075	eco00620:Pyruvate metabolism	5
yqeF	Escherichia coli	141	KEGG_Path_076	eco00632:Benzoate degradation via CoA ligation	6
yqeF	Escherichia coli	141	KEGG_Path_077	eco00640:Propanoate metabolism	7
yqeF	Escherichia coli	141	KEGG_Path_078	eco00650:Butanoate metabolism	8
yqeF	Escherichia coli	141	KEGG_Path_079	eco00900:Terpenoid backbone biosynthesis	9
yqeF	Escherichia coli	141	KEGG_Path_080	eco02020:Two-component system	10
ysgA	Escherichia coli	 40	KEGG_Path_017	eco00361:gamma-Hexachlorocyclohexane degradation	1
ysgA	Escherichia coli	 40	KEGG_Path_018	eco00364:Fluorobenzoate degradation	2
ysgA	Escherichia coli	 40	KEGG_Path_019	eco00627:1	3
znuA	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
znuB	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
znuC	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
zraP	Escherichia coli	 22	KEGG_Path_011	eco02020:Two-component system	1
zraR	Escherichia coli	 14	KEGG_Path_007	eco02020:Two-component system	1
zraS	Escherichia coli	 16	KEGG_Path_008	eco02020:Two-component system	1
zwf	Escherichia coli	 36	KEGG_Path_019	eco00030:Pentose phosphate pathway	1
zwf	Escherichia coli	 36	KEGG_Path_020	eco00480:Glutathione metabolism	2
