ID	Species	numCommas	MF_Number	MF_Name
dgt	Escherichia coli	 6	MF_005	GO:0043169~cation binding
dgt	Escherichia coli	 6	MF_006	GO:0046872~metal ion binding
dhaK	Escherichia coli	 1	MF_001	GO:0004371~glycerone kinase activity
dhaL	Escherichia coli	10	MF_001	GO:0000166~nucleotide binding
dhaL	Escherichia coli	10	MF_002	GO:0001882~nucleoside binding
dhaL	Escherichia coli	10	MF_003	GO:0001883~purine nucleoside binding
dhaL	Escherichia coli	10	MF_004	GO:0004371~glycerone kinase activity
dhaL	Escherichia coli	10	MF_005	GO:0005524~ATP binding
dhaL	Escherichia coli	10	MF_006	GO:0017076~purine nucleotide binding
dhaL	Escherichia coli	10	MF_007	GO:0030554~adenyl nucleotide binding
dhaL	Escherichia coli	10	MF_008	GO:0032553~ribonucleotide binding
dhaL	Escherichia coli	10	MF_009	GO:0032555~purine ribonucleotide binding
dhaL	Escherichia coli	10	MF_010	GO:0032559~adenyl ribonucleotide binding
dhaM	Escherichia coli	17	MF_001	GO:0000166~nucleotide binding
dhaM	Escherichia coli	17	MF_002	GO:0001882~nucleoside binding
dhaM	Escherichia coli	17	MF_003	GO:0001883~purine nucleoside binding
dhaM	Escherichia coli	17	MF_004	GO:0005351~sugar:hydrogen symporter activity
dhaM	Escherichia coli	17	MF_005	GO:0005402~cation:sugar symporter activity
dhaM	Escherichia coli	17	MF_006	GO:0005524~ATP binding
dhaM	Escherichia coli	17	MF_007	GO:0008965~phosphoenolpyruvate-protein phosphotransferase activity
dhaM	Escherichia coli	17	MF_008	GO:0015293~symporter activity
dhaM	Escherichia coli	17	MF_009	GO:0015294~solute:cation symporter activity
dhaM	Escherichia coli	17	MF_010	GO:0015295~solute:hydrogen symporter activity
dhaM	Escherichia coli	17	MF_011	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
dhaM	Escherichia coli	17	MF_012	GO:0017076~purine nucleotide binding
dhaM	Escherichia coli	17	MF_013	GO:0030554~adenyl nucleotide binding
dhaM	Escherichia coli	17	MF_014	GO:0032553~ribonucleotide binding
dhaM	Escherichia coli	17	MF_015	GO:0032555~purine ribonucleotide binding
dhaM	Escherichia coli	17	MF_016	GO:0032559~adenyl ribonucleotide binding
dhaM	Escherichia coli	17	MF_017	GO:0051119~sugar transmembrane transporter activity
dhaR	Escherichia coli	13	MF_001	GO:0000166~nucleotide binding
dhaR	Escherichia coli	13	MF_002	GO:0001882~nucleoside binding
dhaR	Escherichia coli	13	MF_003	GO:0001883~purine nucleoside binding
dhaR	Escherichia coli	13	MF_004	GO:0003677~DNA binding
dhaR	Escherichia coli	13	MF_005	GO:0003700~transcription factor activity
dhaR	Escherichia coli	13	MF_006	GO:0005524~ATP binding
dhaR	Escherichia coli	13	MF_007	GO:0008134~transcription factor binding
dhaR	Escherichia coli	13	MF_008	GO:0017076~purine nucleotide binding
dhaR	Escherichia coli	13	MF_009	GO:0030528~transcription regulator activity
dhaR	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
dhaR	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
dhaR	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
dhaR	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
dicC	Escherichia coli	 1	MF_001	GO:0003677~DNA binding
dinB	Escherichia coli	 9	MF_001	GO:0000287~magnesium ion binding
dinB	Escherichia coli	 9	MF_002	GO:0003677~DNA binding
dinB	Escherichia coli	 9	MF_003	GO:0003684~damaged DNA binding
dinB	Escherichia coli	 9	MF_004	GO:0003887~DNA-directed DNA polymerase activity
dinB	Escherichia coli	 9	MF_005	GO:0016779~nucleotidyltransferase activity
dinB	Escherichia coli	 9	MF_006	GO:0034061~DNA polymerase activity
dinB	Escherichia coli	 9	MF_007	GO:0043167~ion binding
dinB	Escherichia coli	 9	MF_008	GO:0043169~cation binding
dinB	Escherichia coli	 9	MF_009	GO:0046872~metal ion binding
dinF	Escherichia coli	 2	MF_001	GO:0015238~drug transporter activity
dinF	Escherichia coli	 2	MF_002	GO:0015297~antiporter activity
dinG	Escherichia coli	15	MF_001	GO:0000166~nucleotide binding
dinG	Escherichia coli	15	MF_002	GO:0001882~nucleoside binding
dinG	Escherichia coli	15	MF_003	GO:0001883~purine nucleoside binding
dinG	Escherichia coli	15	MF_004	GO:0003677~DNA binding
dinG	Escherichia coli	15	MF_005	GO:0004386~helicase activity
dinG	Escherichia coli	15	MF_006	GO:0005524~ATP binding
dinG	Escherichia coli	15	MF_007	GO:0008026~ATP-dependent helicase activity
dinG	Escherichia coli	15	MF_008	GO:0016887~ATPase activity
dinG	Escherichia coli	15	MF_009	GO:0017076~purine nucleotide binding
dinG	Escherichia coli	15	MF_010	GO:0030554~adenyl nucleotide binding
dinG	Escherichia coli	15	MF_011	GO:0032553~ribonucleotide binding
dinG	Escherichia coli	15	MF_012	GO:0032555~purine ribonucleotide binding
dinG	Escherichia coli	15	MF_013	GO:0032559~adenyl ribonucleotide binding
dinG	Escherichia coli	15	MF_014	GO:0042623~ATPase activity, coupled
dinG	Escherichia coli	15	MF_015	GO:0070035~purine NTP-dependent helicase activity
dipZ	Escherichia coli	 5	MF_001	GO:0009055~electron carrier activity
dipZ	Escherichia coli	 5	MF_002	GO:0016651~oxidoreductase activity, acting on NADH or NADPH
dipZ	Escherichia coli	 5	MF_003	GO:0016667~oxidoreductase activity, acting on sulfur group of donors
dipZ	Escherichia coli	 5	MF_004	GO:0016668~oxidoreductase activity, acting on sulfur group of donors, NAD or NADP as acceptor
dipZ	Escherichia coli	 5	MF_005	GO:0047134~protein-disulfide reductase activity
djlA	Escherichia coli	 1	MF_001	GO:0031072~heat shock protein binding
dkgA	Escherichia coli	 2	MF_001	GO:0050580~2
dkgA	Escherichia coli	 2	MF_002	5-didehydrogluconate reductase activity
dkgB	Escherichia coli	 2	MF_001	GO:0050580~2
dkgB	Escherichia coli	 2	MF_002	5-didehydrogluconate reductase activity
dksA	Escherichia coli	 5	MF_001	GO:0008270~zinc ion binding
dksA	Escherichia coli	 5	MF_001	GO:0003677~DNA binding
dksA	Escherichia coli	 5	MF_001	GO:0008270~zinc ion binding
dksA	Escherichia coli	 5	MF_001	GO:0008270~zinc ion binding
dksA	Escherichia coli	 5	MF_001	GO:0008270~zinc ion binding
dksA	Escherichia coli	 5	MF_002	GO:0043167~ion binding
dksA	Escherichia coli	 5	MF_002	GO:0008270~zinc ion binding
dksA	Escherichia coli	 5	MF_002	GO:0043167~ion binding
dksA	Escherichia coli	 5	MF_002	GO:0043167~ion binding
dksA	Escherichia coli	 5	MF_002	GO:0043167~ion binding
dksA	Escherichia coli	 5	MF_003	GO:0043169~cation binding
dksA	Escherichia coli	 5	MF_003	GO:0043167~ion binding
dksA	Escherichia coli	 5	MF_003	GO:0043169~cation binding
dksA	Escherichia coli	 5	MF_003	GO:0043169~cation binding
dksA	Escherichia coli	 5	MF_003	GO:0043169~cation binding
dksA	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
dksA	Escherichia coli	 5	MF_004	GO:0043169~cation binding
dksA	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
dksA	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
dksA	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
dksA	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
dksA	Escherichia coli	 5	MF_005	GO:0046872~metal ion binding
dksA	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
dksA	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
dksA	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
dksA	Escherichia coli	 5	MF_006	GO:0046914~transition metal ion binding
dld	Escherichia coli	10	MF_001	GO:0000166~nucleotide binding
dld	Escherichia coli	10	MF_002	GO:0001882~nucleoside binding
dld	Escherichia coli	10	MF_003	GO:0001883~purine nucleoside binding
dld	Escherichia coli	10	MF_004	GO:0008720~D-lactate dehydrogenase activity
dld	Escherichia coli	10	MF_005	GO:0017076~purine nucleotide binding
dld	Escherichia coli	10	MF_006	GO:0030554~adenyl nucleotide binding
dld	Escherichia coli	10	MF_007	GO:0048037~cofactor binding
dld	Escherichia coli	10	MF_008	GO:0050660~FAD binding
dld	Escherichia coli	10	MF_009	GO:0050662~coenzyme binding
dld	Escherichia coli	10	MF_010	GO:0051287~NAD or NADH binding
dmsA	Escherichia coli	12	MF_001	GO:0005506~iron ion binding
dmsA	Escherichia coli	12	MF_002	GO:0009055~electron carrier activity
dmsA	Escherichia coli	12	MF_003	GO:0009389~dimethyl sulfoxide reductase activity
dmsA	Escherichia coli	12	MF_004	GO:0016667~oxidoreductase activity, acting on sulfur group of donors
dmsA	Escherichia coli	12	MF_005	GO:0030151~molybdenum ion binding
dmsA	Escherichia coli	12	MF_006	GO:0043167~ion binding
dmsA	Escherichia coli	12	MF_007	GO:0043169~cation binding
dmsA	Escherichia coli	12	MF_008	GO:0046872~metal ion binding
dmsA	Escherichia coli	12	MF_009	GO:0046914~transition metal ion binding
dmsA	Escherichia coli	12	MF_010	GO:0051536~iron-sulfur cluster binding
dmsA	Escherichia coli	12	MF_011	GO:0051539~4 iron, 4 sulfur cluster binding
dmsA	Escherichia coli	12	MF_012	GO:0051540~metal cluster binding
dmsB	Escherichia coli	 9	MF_001	GO:0005506~iron ion binding
dmsB	Escherichia coli	 9	MF_002	GO:0009055~electron carrier activity
dmsB	Escherichia coli	 9	MF_003	GO:0043167~ion binding
dmsB	Escherichia coli	 9	MF_004	GO:0043169~cation binding
dmsB	Escherichia coli	 9	MF_005	GO:0046872~metal ion binding
dmsB	Escherichia coli	 9	MF_006	GO:0046914~transition metal ion binding
dmsB	Escherichia coli	 9	MF_007	GO:0051536~iron-sulfur cluster binding
dmsB	Escherichia coli	 9	MF_008	GO:0051539~4 iron, 4 sulfur cluster binding
dmsB	Escherichia coli	 9	MF_009	GO:0051540~metal cluster binding
dnaA	Escherichia coli	12	MF_001	GO:0000166~nucleotide binding
dnaA	Escherichia coli	12	MF_002	GO:0001882~nucleoside binding
dnaA	Escherichia coli	12	MF_003	GO:0001883~purine nucleoside binding
dnaA	Escherichia coli	12	MF_004	GO:0003677~DNA binding
dnaA	Escherichia coli	12	MF_005	GO:0003688~DNA replication origin binding
dnaA	Escherichia coli	12	MF_006	GO:0005524~ATP binding
dnaA	Escherichia coli	12	MF_007	GO:0017076~purine nucleotide binding
dnaA	Escherichia coli	12	MF_008	GO:0030554~adenyl nucleotide binding
dnaA	Escherichia coli	12	MF_009	GO:0032553~ribonucleotide binding
dnaA	Escherichia coli	12	MF_010	GO:0032555~purine ribonucleotide binding
dnaA	Escherichia coli	12	MF_011	GO:0032559~adenyl ribonucleotide binding
dnaA	Escherichia coli	12	MF_012	GO:0043565~sequence-specific DNA binding
dnaB	Escherichia coli	12	MF_001	GO:0000166~nucleotide binding
dnaB	Escherichia coli	12	MF_002	GO:0001882~nucleoside binding
dnaB	Escherichia coli	12	MF_003	GO:0001883~purine nucleoside binding
dnaB	Escherichia coli	12	MF_004	GO:0003677~DNA binding
dnaB	Escherichia coli	12	MF_005	GO:0003678~DNA helicase activity
dnaB	Escherichia coli	12	MF_006	GO:0004386~helicase activity
dnaB	Escherichia coli	12	MF_007	GO:0005524~ATP binding
dnaB	Escherichia coli	12	MF_008	GO:0017076~purine nucleotide binding
dnaB	Escherichia coli	12	MF_009	GO:0030554~adenyl nucleotide binding
dnaB	Escherichia coli	12	MF_010	GO:0032553~ribonucleotide binding
dnaB	Escherichia coli	12	MF_011	GO:0032555~purine ribonucleotide binding
dnaB	Escherichia coli	12	MF_012	GO:0032559~adenyl ribonucleotide binding
dnaC	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
dnaC	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
dnaC	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
dnaC	Escherichia coli	 9	MF_004	GO:0005524~ATP binding
dnaC	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
dnaC	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
dnaC	Escherichia coli	 9	MF_007	GO:0032553~ribonucleotide binding
dnaC	Escherichia coli	 9	MF_008	GO:0032555~purine ribonucleotide binding
dnaC	Escherichia coli	 9	MF_009	GO:0032559~adenyl ribonucleotide binding
dnaE	Escherichia coli	 7	MF_001	GO:0003677~DNA binding
dnaE	Escherichia coli	 7	MF_002	GO:0003887~DNA-directed DNA polymerase activity
dnaE	Escherichia coli	 7	MF_003	GO:0004518~nuclease activity
dnaE	Escherichia coli	 7	MF_004	GO:0004527~exonuclease activity
dnaE	Escherichia coli	 7	MF_005	GO:0008408~3'-5' exonuclease activity
dnaE	Escherichia coli	 7	MF_006	GO:0016779~nucleotidyltransferase activity
dnaE	Escherichia coli	 7	MF_007	GO:0034061~DNA polymerase activity
dnaG	Escherichia coli	10	MF_001	GO:0003677~DNA binding
dnaG	Escherichia coli	10	MF_002	GO:0003896~DNA primase activity
dnaG	Escherichia coli	10	MF_003	GO:0003899~DNA-directed RNA polymerase activity
dnaG	Escherichia coli	10	MF_004	GO:0008270~zinc ion binding
dnaG	Escherichia coli	10	MF_005	GO:0016779~nucleotidyltransferase activity
dnaG	Escherichia coli	10	MF_006	GO:0034062~RNA polymerase activity
dnaG	Escherichia coli	10	MF_007	GO:0043167~ion binding
dnaG	Escherichia coli	10	MF_008	GO:0043169~cation binding
dnaG	Escherichia coli	10	MF_009	GO:0046872~metal ion binding
dnaG	Escherichia coli	10	MF_010	GO:0046914~transition metal ion binding
dnaJ	Escherichia coli	16	MF_001	GO:0000166~nucleotide binding
dnaJ	Escherichia coli	16	MF_002	GO:0001882~nucleoside binding
dnaJ	Escherichia coli	16	MF_003	GO:0001883~purine nucleoside binding
dnaJ	Escherichia coli	16	MF_004	GO:0005524~ATP binding
dnaJ	Escherichia coli	16	MF_005	GO:0008270~zinc ion binding
dnaJ	Escherichia coli	16	MF_006	GO:0017076~purine nucleotide binding
dnaJ	Escherichia coli	16	MF_007	GO:0030554~adenyl nucleotide binding
dnaJ	Escherichia coli	16	MF_008	GO:0031072~heat shock protein binding
dnaJ	Escherichia coli	16	MF_009	GO:0032553~ribonucleotide binding
dnaJ	Escherichia coli	16	MF_010	GO:0032555~purine ribonucleotide binding
dnaJ	Escherichia coli	16	MF_011	GO:0032559~adenyl ribonucleotide binding
dnaJ	Escherichia coli	16	MF_012	GO:0043167~ion binding
dnaJ	Escherichia coli	16	MF_013	GO:0043169~cation binding
dnaJ	Escherichia coli	16	MF_014	GO:0046872~metal ion binding
dnaJ	Escherichia coli	16	MF_015	GO:0046914~transition metal ion binding
dnaJ	Escherichia coli	16	MF_016	GO:0051082~unfolded protein binding
dnaK	Escherichia coli	10	MF_001	GO:0000166~nucleotide binding
dnaK	Escherichia coli	10	MF_002	GO:0001882~nucleoside binding
dnaK	Escherichia coli	10	MF_003	GO:0001883~purine nucleoside binding
dnaK	Escherichia coli	10	MF_004	GO:0005524~ATP binding
dnaK	Escherichia coli	10	MF_005	GO:0017076~purine nucleotide binding
dnaK	Escherichia coli	10	MF_006	GO:0030554~adenyl nucleotide binding
dnaK	Escherichia coli	10	MF_007	GO:0032553~ribonucleotide binding
dnaK	Escherichia coli	10	MF_008	GO:0032555~purine ribonucleotide binding
dnaK	Escherichia coli	10	MF_009	GO:0032559~adenyl ribonucleotide binding
dnaK	Escherichia coli	10	MF_010	GO:0051082~unfolded protein binding
dnaN	Escherichia coli	 7	MF_001	GO:0003677~DNA binding
dnaN	Escherichia coli	 7	MF_002	GO:0003887~DNA-directed DNA polymerase activity
dnaN	Escherichia coli	 7	MF_003	GO:0004518~nuclease activity
dnaN	Escherichia coli	 7	MF_004	GO:0004527~exonuclease activity
dnaN	Escherichia coli	 7	MF_005	GO:0008408~3'-5' exonuclease activity
dnaN	Escherichia coli	 7	MF_006	GO:0016779~nucleotidyltransferase activity
dnaN	Escherichia coli	 7	MF_007	GO:0034061~DNA polymerase activity
dnaQ	Escherichia coli	12	MF_001	GO:0000287~magnesium ion binding
dnaQ	Escherichia coli	12	MF_002	GO:0003677~DNA binding
dnaQ	Escherichia coli	12	MF_003	GO:0003887~DNA-directed DNA polymerase activity
dnaQ	Escherichia coli	12	MF_004	GO:0004518~nuclease activity
dnaQ	Escherichia coli	12	MF_005	GO:0004527~exonuclease activity
dnaQ	Escherichia coli	12	MF_006	GO:0016779~nucleotidyltransferase activity
dnaQ	Escherichia coli	12	MF_007	GO:0030145~manganese ion binding
dnaQ	Escherichia coli	12	MF_008	GO:0034061~DNA polymerase activity
dnaQ	Escherichia coli	12	MF_009	GO:0043167~ion binding
dnaQ	Escherichia coli	12	MF_010	GO:0043169~cation binding
dnaQ	Escherichia coli	12	MF_011	GO:0046872~metal ion binding
dnaQ	Escherichia coli	12	MF_012	GO:0046914~transition metal ion binding
dnaX	Escherichia coli	15	MF_001	GO:0000166~nucleotide binding
dnaX	Escherichia coli	15	MF_002	GO:0001882~nucleoside binding
dnaX	Escherichia coli	15	MF_003	GO:0001883~purine nucleoside binding
dnaX	Escherichia coli	15	MF_004	GO:0003677~DNA binding
dnaX	Escherichia coli	15	MF_005	GO:0003746~translation elongation factor activity
dnaX	Escherichia coli	15	MF_006	GO:0003887~DNA-directed DNA polymerase activity
dnaX	Escherichia coli	15	MF_007	GO:0005524~ATP binding
dnaX	Escherichia coli	15	MF_008	GO:0008135~translation factor activity, nucleic acid binding
dnaX	Escherichia coli	15	MF_009	GO:0016779~nucleotidyltransferase activity
dnaX	Escherichia coli	15	MF_010	GO:0017076~purine nucleotide binding
dnaX	Escherichia coli	15	MF_011	GO:0030554~adenyl nucleotide binding
dnaX	Escherichia coli	15	MF_012	GO:0032553~ribonucleotide binding
dnaX	Escherichia coli	15	MF_013	GO:0032555~purine ribonucleotide binding
dnaX	Escherichia coli	15	MF_014	GO:0032559~adenyl ribonucleotide binding
dnaX	Escherichia coli	15	MF_015	GO:0034061~DNA polymerase activity
dos	Escherichia coli	10	MF_001	GO:0000155~two-component sensor activity
dos	Escherichia coli	10	MF_002	GO:0000287~magnesium ion binding
dos	Escherichia coli	10	MF_003	GO:0004672~protein kinase activity
dos	Escherichia coli	10	MF_004	GO:0004673~protein histidine kinase activity
dos	Escherichia coli	10	MF_005	GO:0005506~iron ion binding
dos	Escherichia coli	10	MF_006	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
dos	Escherichia coli	10	MF_007	GO:0043167~ion binding
dos	Escherichia coli	10	MF_008	GO:0043169~cation binding
dos	Escherichia coli	10	MF_009	GO:0046872~metal ion binding
dos	Escherichia coli	10	MF_010	GO:0046914~transition metal ion binding
dpiA	Escherichia coli	 3	MF_001	GO:0000156~two-component response regulator activity
dpiA	Escherichia coli	 3	MF_002	GO:0003677~DNA binding
dpiA	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
dppD	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
dppD	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
dppD	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
dppD	Escherichia coli	11	MF_004	GO:0005524~ATP binding
dppD	Escherichia coli	11	MF_005	GO:0015197~peptide transporter activity
dppD	Escherichia coli	11	MF_006	GO:0016887~ATPase activity
dppD	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
dppD	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
dppD	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
dppD	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
dppD	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
dppF	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
dppF	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
dppF	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
dppF	Escherichia coli	11	MF_004	GO:0005524~ATP binding
dppF	Escherichia coli	11	MF_005	GO:0015197~peptide transporter activity
dppF	Escherichia coli	11	MF_006	GO:0016887~ATPase activity
dppF	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
dppF	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
dppF	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
