"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"1133","mlc","glucosamine anaerobic growth regulon transcriptional repressor; autorepressor(mlc)",1,945510
"1134","mltA","membrane-bound lytic murein transglycosylase A(mltA)",1,944964
"1135","mltB","membrane-bound lytic murein transglycosylase B(mltB)",1,947184
"1136","mltC","membrane-bound lytic murein transglycosylase C(mltC)",1,945428
"1137","mltD","putative membrane-bound lytic murein transglycosylase D(mltD)",1,945694
"1138","mnmA","tRNA(Gln,Lys,Glu) U34 2-thiouridylase(mnmA)",1,945690
"1139","mnmC","fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme(mnmC)",1,946800
"1140","mntH","manganese/divalent cation transporter(mntH)",1,946899
"1141","mntR","Mn(2+)-responsive manganese regulon transcriptional regulator(mntR)",1,945437
"1142","moaA","molybdopterin biosynthesis protein A(moaA)",1,945392
"1143","moaB","inactive molybdopterin adenylyltransferase(moaB)",1,945396
"1144","moaC","molybdopterin biosynthesis, protein C(moaC)",1,945397
"1145","moaD","molybdopterin synthase, small subunit(moaD)",1,945398
"1146","moaE","molybdopterin synthase, large subunit(moaE)",1,945399
"1147","mobA","molybdopterin-guanine dinucleotide synthase(mobA)",1,948349
"1148","mobB","molybdopterin-guanine dinucleotide biosynthesis protein B(mobB)",1,948343
"1149","modA","molybdate ABC transporter periplasmic binding protein; chlorate resistance protein(modA)",1,945364
"1150","modB","molybdate ABC transporter permease; chlorate resistance protein(modB)",1,945361
"1151","modC","molybdate ABC transporter ATPase; chlorate resistance protein(modC)",1,945362
"1152","modE","transcriptional repressor for the molybdenum transport operon modABC(modE)",1,945366
"1153","modF","molybdate ABC transporter ATPase(modF)",1,945368
"1154","moeA","molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein(moeA)",1,945454
"1155","moeB","molybdopterin synthase sulfurylase(moeB)",1,945452
"1156","mokB","regulatory peptide(mokB)",1,948820
"1157","mokC","regulatory protein for HokC, overlaps CDS of hokC(mokC)",1,944756
"1158","motA","proton conductor component of flagella motor(motA)",1,947564
"1159","motB","protein that enables flagellar motor rotation(motB)",1,946402
"1160","mpl","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase(mpl)",1,948752
"1161","mppA","murein tripeptide (L-ala-gamma-D-glutamyl-meso-DAP) transporter subunit(mppA)",1,945951
"1162","mqo","malate dehydrogenase, FAD/NAD(P)-binding domain(mqo)",1,946702
"1163","mraY","phospho-N-acetylmuramoyl-pentapeptide transferase(mraY)",1,944814
"1164","mrcA","penicillin-binding protein 1a, murein transglycosylase and transpeptidase(mrcA)",1,947907
"1165","mrcB","fused glycosyl transferase and transpeptidase(mrcB)",1,944843
"1166","mrdA","penicillin-binding protein 2, transpeptidase involved in peptidoglycan synthesis(mrdA)",1,945240
"1167","mrdB","cell wall shape-determining protein(mrdB)",1,945238
"1168","mreB","cell wall structural complex MreBCD, actin-like component MreB(mreB)",1,948588
"1169","mreC","cell wall structural complex MreBCD transmembrane component MreC(mreC)",1,947655
"1170","mreD","cell wall structural complex MreBCD transmembrane component MreD(mreD)",1,947756
"1171","mrp","antiporter inner membrane protein(mrp)",1,946627
"1172","mrr","methylated adenine and cytosine restriction protein(mrr)",1,948898
"1173","msbA","lipid ABC transporter permease/ATPase(msbA)",1,945530
"1174","mscL","mechanosensitive channel protein, high conductance(mscL)",1,947787
"1175","msrA","methionine sulfoxide reductase A(msrA)",1,948734
"1176","msyB","multicopy suppressor of secY and secA(msyB)",1,945612
"1177","mtgA","biosynthetic peptidoglycan transglycosylase(mtgA)",1,947728
"1178","mtlA","mannitol-specific PTS enzyme: IIA, IIB and IIC components(mtlA)",1,948118
"1179","mtlD","mannitol-1-phosphate dehydrogenase, NAD-dependent(mtlD)",1,948117
"1180","mtlR","mannitol operon repressor(mtlR)",1,948116
"1181","mtr","tryptophan transporter of high affinity(mtr)",1,947675
"1182","mukB","chromosome condensin MukBEF, ATPase and DNA-binding subunit(mukB)",1,945549
"1183","mukE","chromosome condensin MukBEF, MukE localization factor(mukE)",1,945550
"1184","mukF","chromosome condensin MukBEF, kleisin-like subunit, binds calcium(mukF)",1,945548
"1185","murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase(murA)",1,947703
"1186","murB","UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding(murB)",1,948470
"1187","murC","UDP-N-acetylmuramate:L-alanine ligase(murC)",1,946153
"1188","murD","UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(murD)",1,944818
"1189","murE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:meso-diaminopimelate ligase(murE)",1,944791
"1190","murF","UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase(murF)",1,944813
"1191","murG","N-acetylglucosaminyl transferase(murG)",1,946321
"1192","murI","glutamate racemase(murI)",1,948467
"1193","murP","N-acetylmuramic acid permease, EIIBC component, PTS system(murP)",1,946894
"1194","murQ","N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase(murQ)",1,946893
"1195","mutH","methyl-directed mismatch repair protein(mutH)",1,947299
"1196","mutL","methyl-directed mismatch repair protein(mutL)",1,948691
"1197","mutM","formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase(mutM)",1,946765
"1198","mutS","methyl-directed mismatch repair protein(mutS)",1,947206
"1199","mutT","dGTP-preferring nucleoside triphosphate pyrophosphohydrolase(mutT)",1,944824
"1200","mutY","adenine DNA glycosylase(mutY)",1,947447
"1201","nac","nitrogen assimilation regulon transcriptional regulator; autorepressor(nac)",1,946501
"1202","nadA","quinolinate synthase, subunit A(nadA)",1,945351
"1203","nadB","quinolinate synthase, L-aspartate oxidase (B protein) subunit(nadB)",1,947049
"1204","nadC","quinolinate phosphoribosyltransferase(nadC)",1,948869
"1205","nadD","nicotinic acid mononucleotide adenylyltransferase, NAD(P)-dependent(nadD)",1,945248
"1206","nadE","NAD synthetase, NH3/glutamine-dependent(nadE)",1,946946
"1207","nadR","trifunctional protein: nicotinamide mononucleotide adenylyltransferase, ribosylnicotinamide kinase, transcriptional repressor(nadR)",1,948911
"1208","nagA","N-acetylglucosamine-6-phosphate deacetylase(nagA)",1,945289
"1209","nagB","glucosamine-6-phosphate deaminase(nagB)",1,945290
"1210","nagC","N-acetylglucosamine-inducible nag divergent operon transcriptional repressor(nagC)",1,945285
"1211","nagE","N-acetyl glucosamine specific PTS enzyme IIC, IIB, and IIA components(nagE)",1,945292
"1212","nagZ","beta N-acetyl-glucosaminidase(nagZ)",1,945671
"1213","nanA","N-acetylneuraminate lyase(nanA)",1,947742
"1214","nanE","putative N-acetylmannosamine-6-P epimerase(nanE)",1,947745
"1215","nanK","N-acetylmannosamine kinase(nanK)",1,947757
"1216","nanR","sialic acid-inducible nan operon repressor(nanR)",1,945468
"1217","nanT","sialic acid transporter(nanT)",1,947740
"1218","napA","nitrate reductase, periplasmic, large subunit(napA)",1,947093
"1219","napB","nitrate reductase, small, cytochrome C550 subunit, periplasmic(napB)",1,946698
"1220","napC","quinol dehydrogenase, electron source for NapAB(napC)",1,946706
"1221","napD","assembly protein for periplasmic nitrate reductase(napD)",1,945187
"1222","napF","ferredoxin-type protein, role in electron transfer to periplasmic nitrate reductase NapA(napF)",1,946813
"1223","napG","ferredoxin-type protein(napG)",1,945544
"1224","napH","ferredoxin-type protein(napH)",1,945984
"1225","narG","nitrate reductase 1, alpha subunit(narG)",1,945782
"1226","narH","nitrate reductase 1, beta (Fe-S) subunit(narH)",1,945780
"1227","narI","nitrate reductase 1, gamma (cytochrome b(NR)) subunit(narI)",1,945808
"1228","narJ","molybdenum-cofactor-assembly chaperone delta subunit of nitrate reductase 1(narJ)",1,945807
"1229","narK","nitrate/nitrite transporter(narK)",1,945783
"1230","narL","response regulator in two-component regulatory system with NarX(narL)",1,945795
"1231","narP","response regulator in two-component regulatory system with NarQ(narP)",1,949081
"1232","narQ","sensory histidine kinase in two-component regulatory system with NarP(narQ)",1,946948
"1233","narU","nitrate/nitrite transporter(narU)",1,945799
"1234","narV","nitrate reductase 2 (NRZ), gamma subunit(narV)",1,946029
"1235","narW","nitrate reductase 2 (NRZ), delta subunit (assembly subunit)(narW)",1,946032
"1236","narX","sensory histidine kinase in two-component regulatory system with NarL(narX)",1,945788
"1237","narY","nitrate reductase 2 (NRZ), beta subunit(narY)",1,946034
"1238","narZ","nitrate reductase 2 (NRZ), alpha subunit(narZ)",1,945999
"1239","ndh","respiratory NADH dehydrogenase 2/cupric reductase(ndh)",1,946792
"1240","ndk","multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase(ndk)",1,945611
"1241","nei","endonuclease VIII and 5-formyluracil/5-hydroxymethyluracil DNA glycosylase(nei)",1,945320
"1242","nemA","chromate reductase, quinone reductase, FMN-linked; N-Ethylmaleimide reductase; old yellow enzyme(nemA)",1,946164
"1243","nepI","putative transporter(nepI)",1,948213
"1244","nfi","endonuclease V; deoxyinosine 3' endonuclease(nfi)",1,948502
"1245","nfo","endonuclease IV with intrinsic 3'-5' exonuclease activity(nfo)",1,946669
"1246","nfrA","bacteriophage N4 receptor, outer membrane subunit(nfrA)",1,944741
"1247","nfsA","nitroreductase A, NADPH-dependent, FMN-dependent(nfsA)",1,945483
"1248","nhaA","sodium-proton antiporter(nhaA)",1,944758
"1249","nhaB","sodium:proton antiporter(nhaB)",1,944822
"1250","nhaR","transcriptional activator of nhaA(nhaR)",1,944757
"1251","nhoA","N-hydroxyarylamine O-acetyltransferase(nhoA)",1,947251
"1252","nikA","nickel/heme ABC transporter periplasmic binding protein(nikA)",1,947981
"1253","nikB","nickel ABC transporter permease(nikB)",1,947986
"1254","nikC","nickel ABC transporter permease(nikC)",1,947990
"1255","nikD","nickel ABC transporter ATPase(nikD)",1,947989
"1256","nikE","nickel ABC transporter ATPase(nikE)",1,947987
"1257","nikR","transcriptional repressor, Ni-binding(nikR)",1,947995
"1258","ninE","DLP12 prophage; conserved protein(ninE)",1,945151
"1259","nirB","nitrite reductase, large subunit, NAD(P)H-binding(nirB)",1,947868
"1260","nirC","nitrite transporter(nirC)",1,2847757
"1261","nirD","nitrite reductase (NADH) small subunit(nirD)",1,947881
"1262","nlpA","cytoplasmic membrane lipoprotein-28(nlpA)",1,948175
"1263","nlpC","putative C40 clan peptidase lipoprotein(nlpC)",1,946220
"1264","nlpD","activator of AmiC murein hydrolase activity, lipoprotein(nlpD)",1,947011
"1265","nlpI","lipoprotein involved in osmotic sensitivity and filamentation(nlpI)",1,947673
"1266","norV","anaerobic nitric oxide reductase flavorubredoxin(norV)",1,948979
"1267","nrdA","ribonucleoside-diphosphate reductase 1, alpha subunit(nrdA)",1,946612
"1268","nrdB","ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein(nrdB)",1,946732
"1269","nrdD","anaerobic ribonucleoside-triphosphate reductase(nrdD)",1,948755
"1270","nrdE","ribonucleoside-diphosphate reductase 2, alpha subunit(nrdE)",1,947155
"1271","nrdF","ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein(nrdF)",1,947149
"1272","nrdG","anaerobic ribonucleotide reductase activating protein(nrdG)",1,948757
"1273","nrdH","hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein(nrdH)",1,947161
"1274","nrdI","NrdEF cluster assembly flavodoxin(nrdI)",1,947158
"1275","nrdR","Nrd regulon repressor(nrdR)",1,947437
"1276","nrfA","nitrite reductase, formate-dependent, cytochrome(nrfA)",1,948571
"1277","nrfB","nitrite reductase, formate-dependent, penta-heme cytochrome c(nrfB)",1,948573
"1278","nrfC","formate-dependent nitrite reductase, 4Fe4S subunit(nrfC)",1,948581
"1279","nrfD","formate-dependent nitrite reductase, membrane subunit(nrfD)",1,948580
"1280","nrfE","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE(nrfE)",1,948579
"1281","nrfF","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF(nrfF)",1,948578
"1282","nrfG","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG(nrfG)",1,948592
"1283","nth","DNA glycosylase and apyrimidinic (AP) lyase (endonuclease III)(nth)",1,947122
"1284","nudC","NADH pyrophosphatase(nudC)",1,948498
"1285","nudE","adenosine nucleotide hydrolase; Ap3A/Ap2A/ADP-ribose/NADH hydrolase(nudE)",1,947906
"1286","nudF","ADP-ribose pyrophosphatase(nudF)",1,947519
"1287","nudG","CTP pyrophosphohydrolase; also hydrolyzes 2-hydroxy-dATP, 8-hydroxy-dGTP, 5-hydroxy-CTP, dCTP and 5-methyl-dCTP(nudG)",1,946277
"1288","nuoA","NADH:ubiquinone oxidoreductase, membrane subunit A(nuoA)",1,946764
"1289","nuoB","NADH:ubiquinone oxidoreductase, chain B(nuoB)",1,946738
"1290","nuoC","NADH:ubiquinone oxidoreductase, fused CD subunit(nuoC)",1,946759
"1291","nuoE","NADH:ubiquinone oxidoreductase, chain E(nuoE)",1,946746
"1292","nuoF","NADH:ubiquinone oxidoreductase, chain F(nuoF)",1,946753
"1293","nuoG","NADH:ubiquinone oxidoreductase, chain G(nuoG)",1,946762
"1294","nuoH","NADH:ubiquinone oxidoreductase, membrane subunit H(nuoH)",1,946761
"1295","nuoI","NADH:ubiquinone oxidoreductase, chain I(nuoI)",1,946757
"1296","nuoJ","NADH:ubiquinone oxidoreductase, membrane subunit J(nuoJ)",1,946756
"1297","nuoK","NADH:ubiquinone oxidoreductase, membrane subunit K(nuoK)",1,947580
"1298","nuoL","NADH:ubiquinone oxidoreductase, membrane subunit L(nuoL)",1,945540
"1299","nuoM","NADH:ubiquinone oxidoreductase, membrane subunit M(nuoM)",1,947731
"1300","nuoN","NADH:ubiquinone oxidoreductase, membrane subunit N(nuoN)",1,945136
"1301","nupC","nucleoside (except guanosine) transporter(nupC)",1,946895
"1302","nupG","nucleoside transporter(nupG)",1,946282
"1303","nusA","transcription termination/antitermination L factor(nusA)",1,947682
"1304","nusB","transcription antitermination protein(nusB)",1,945054
"1305","nusG","transcription termination factor(nusG)",1,948485
"1306","obgE","GTPase involved in cell partioning and DNA repair(obgE)",1,947694
"1307","ogrK","orphan Ogr protein, positive regulator of P2 growth(ogrK)",1,945404
"1308","ogt","O-6-alkylguanine-DNA:cysteine-protein methyltransferase(ogt)",1,945853
"1309","ompA","outer membrane protein A (3a;II*;G;d)(ompA)",1,945571
"1310","ompC","outer membrane porin protein C(ompC)",1,946716
"1311","ompF","outer membrane porin 1a (Ia;b;F)(ompF)",1,945554
"1312","ompG","outer membrane porin G(ompG)",1,945889
"1313","ompL","outer membrane porin L; putative sulpholipid porin(ompL)",1,948366
"1314","ompN","outer membrane pore protein N, non-specific(ompN)",1,946313
"1315","ompR","response regulator in two-component regulatory system with EnvZ(ompR)",1,947913
"1316","ompT","DLP12 prophage; outer membrane protease VII; outer membrane protein 3b(ompT)",1,945185
"1317","ompX","outer membrane protein X(ompX)",1,944967
"1318","oppA","oligopeptide ABC transporter periplasmic binding protein(oppA)",1,945830
"1319","oppB","oligopeptide ABC transporter permease(oppB)",1,945823
"1320","oppC","oligopeptide ABC transporter permease(oppC)",1,945810
"1321","oppD","oligopeptide ABC transporter ATPase(oppD)",1,945802
"1322","oppF","oligopeptide ABC transporter ATPase(oppF)",1,945818
"1323","orn","oligoribonuclease(orn)",1,948675
"1324","osmB","osmotically and stress inducible lipoprotein(osmB)",1,945866
"1325","osmC","lipoyl-dependent Cys-based peroxidase, hydroperoxide resistance; salt-shock inducible membrane protein; peroxiredoxin(osmC)",1,946043
"1326","osmE","osmotically-inducible lipoprotein(osmE)",1,945305
"1327","osmY","salt-inducible putative ABC transporter periplasmic binding protein(osmY)",1,948895
"1328","otsA","trehalose-6-phosphate synthase(otsA)",1,946405
"1329","otsB","trehalose-6-phosphate phosphatase, biosynthetic(otsB)",1,946406
"1330","oxyR","oxidative and nitrosative stress transcriptional regulator(oxyR)",1,948462
"1331","pabA","aminodeoxychorismate synthase, subunit II(pabA)",1,947873
"1332","pabB","aminodeoxychorismate synthase, subunit I(pabB)",1,946337
"1333","pabC","4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex(pabC)",1,946647
"1334","pagP","phospholipid:lipid A palmitoyltransferase(pagP)",1,946360
"1335","pal","peptidoglycan-associated outer membrane lipoprotein(pal)",1,945004
"1336","panB","3-methyl-2-oxobutanoate hydroxymethyltransferase(panB)",1,944839
"1337","panC","pantothenate synthetase(panC)",1,944958
"1338","panD","aspartate 1-decarboxylase(panD)",1,945686
"1339","panF","pantothenate:sodium symporter(panF)",1,947752
"1340","parC","DNA topoisomerase IV, subunit A(parC)",1,947499
"1341","parE","DNA topoisomerase IV, subunit B(parE)",1,947501
"1342","pbpC","penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein(pbpC)",1,947152
"1343","pbpG","D-alanyl-D-alanine endopeptidase(pbpG)",1,946662
"1344","pcm","L-isoaspartate protein carboxylmethyltransferase type II(pcm)",1,944923
"1345","pcnB","poly(A) polymerase(pcnB)",1,947318
"1346","pdhR","pyruvate dehydrogenase complex repressor; autorepressor(pdhR)",1,944827
"1347","pdxA","4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent(pdxA)",1,944919
"1348","pdxB","erythronate-4-phosphate dehydrogenase(pdxB)",1,946785
"1349","pdxH","pyridoxine 5'-phosphate oxidase(pdxH)",1,946806
