"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"991","ilvE","branched-chain amino acid aminotransferase(ilvE)",1,948278
"992","ilvG","pseudo(ilvG)",1,2847699
"993","ilvH","acetolactate synthase 3, small subunit, valine-sensitive(ilvH)",1,947267
"994","ilvI","acetolactate synthase 3 large subunit(ilvI)",1,948793
"995","ilvL","ilvG operon leader peptide(ilvL)",1,948283
"996","ilvM","acetolactate synthase 2 small subunit(ilvM)",1,948279
"997","ilvN","acetolactate synthase 1 small subunit(ilvN)",1,948183
"998","ilvY","transcriptional activator of ilvC; autorepressor(ilvY)",1,948284
"999","inaA","acid-inducible Kdo/WaaP family putative kinase(inaA)",1,946731
"1000","infA","translation initiation factor IF-1(infA)",1,945500
"1001","infB","translation initiation factor IF-2(infB)",1,947684
"1002","infC","translation initiation factor IF-3(infC)",1,946225
"1003","insG","IS4 transposase(insG)",1,948805
"1004","insN","pseudo(insN)",1,5061501
"1005","intB","pseudo(intB)",1,948782
"1006","intD","DLP12 prophage; putative phage integrase(intD)",1,947162
"1007","intQ","pseudo(intQ)",1,946130
"1008","intR","Rac prophage; integrase(intR)",1,946976
"1009","iscA","FeS cluster assembly protein(iscA)",1,946999
"1010","iscR","isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor(iscR)",1,945279
"1011","iscS","cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent(iscS)",1,947004
"1012","iscU","iron-sulfur cluster assembly scaffold protein(iscU)",1,947002
"1013","ispA","geranyltranstransferase(ispA)",1,945064
"1014","ispB","octaprenyl diphosphate synthase(ispB)",1,947364
"1015","ispD","4-diphosphocytidyl-2C-methyl-D-erythritol synthase(ispD)",1,948269
"1016","ispE","4-diphosphocytidyl-2-C-methylerythritol kinase(ispE)",1,945774
"1017","ispF","2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase(ispF)",1,945057
"1018","ispG","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase(ispG)",1,946991
"1019","ispH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase, 4Fe-4S protein(ispH)",1,944777
"1020","isrC","ncRNA(isrC)",1,2847691
"1021","istR","ncRNA(istR)",1,5061525
"1022","ivbL","ilvB operon leader peptide(ivbL)",1,948181
"1023","katE","catalase HPII, heme d-containing(katE)",1,946234
"1024","katG","catalase-peroxidase HPI, heme b-containing(katG)",1,948431
"1025","kbl","glycine C-acetyltransferase(kbl)",1,948138
"1026","kch","voltage-gated potassium channel(kch)",1,945841
"1027","kdgK","2-dehydro-3-deoxygluconokinase(kdgK)",1,948041
"1028","kdgR","KDG regulon transcriptional repressor(kdgR)",1,946129
"1029","kdgT","2-keto-3-deoxy-D-gluconate transporter(kdgT)",1,948407
"1030","kdpA","potassium translocating ATPase, subunit A(kdpA)",1,946045
"1031","kdpB","potassium translocating ATPase, subunit B(kdpB)",1,947450
"1032","kdpC","potassium translocating ATPase, subunit C(kdpC)",1,947508
"1033","kdpD","fused sensory histidine kinase in two-component regulatory system with KdpE: signal sensing protein(kdpD)",1,946744
"1034","kdpE","response regulator in two-component regulatory system with KdpD(kdpE)",1,945302
"1035","kdpF","potassium ion accessory transporter subunit(kdpF)",1,948946
"1036","kdsA","3-deoxy-D-manno-octulosonate 8-phosphate synthase(kdsA)",1,945785
"1037","kdsB","3-deoxy-manno-octulosonate cytidylyltransferase(kdsB)",1,945539
"1038","kduD","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase(kduD)",1,947323
"1039","kduI","hexuronate isomerase(kduI)",1,947319
"1040","kefB","potassium:proton antiporter(kefB)",1,947858
"1041","kefC","potassium:proton antiporter(kefC)",1,944773
"1042","kgtP","alpha-ketoglutarate transporter(kgtP)",1,947069
"1043","kptA","RNA 2'-phosphotransferase(kptA)",1,948858
"1044","kup","potassium transporter(kup)",1,948255
"1045","lacA","thiogalactoside acetyltransferase(lacA)",1,945674
"1046","lacI","lactose-inducible lac operon transcriptional repressor(lacI)",1,945007
"1047","lacY","lactose permease(lacY)",1,949083
"1048","lacZ","beta-D-galactosidase(lacZ)",1,945006
"1049","lamB","maltose outer membrane porin (maltoporin)(lamB)",1,948548
"1050","ldcA","murein tetrapeptide carboxypeptidase; LD-carboxypeptidase A(ldcA)",1,945756
"1051","ldcC","lysine decarboxylase 2, constitutive(ldcC)",1,944887
"1052","ldhA","fermentative D-lactate dehydrogenase, NAD-dependent(ldhA)",1,946315
"1053","ldrA","toxic polypeptide, small(ldrA)",1,2847733
"1054","ldrB","toxic polypeptide, small(ldrB)",1,2847735
"1055","ldrC","toxic polypeptide, small(ldrC)",1,2847775
"1056","ldrD","toxic polypeptide, small(ldrD)",1,2847730
"1057","lepA","back-translocating elongation factor EF4, GTPase(lepA)",1,947051
"1058","lepB","leader peptidase (signal peptidase I)(lepB)",1,947040
"1059","leuA","2-isopropylmalate synthase(leuA)",1,947465
"1060","leuB","3-isopropylmalate dehydrogenase, NAD(+)-dependent(leuB)",1,944798
"1061","leuC","3-isopropylmalate dehydratase large subunit(leuC)",1,945076
"1062","leuD","3-isopropylmalate dehydratase small subunit(leuD)",1,945642
"1063","leuL","leu operon leader peptide(leuL)",1,946072
"1064","leuO","global transcription factor(leuO)",1,949034
"1065","leuP","tRNA(leuP)",1,948875
"1066","leuQ","tRNA(leuQ)",1,948893
"1067","leuS","leucyl-tRNA synthetase(leuS)",1,947497
"1068","leuT","tRNA(leuT)",1,948304
"1069","leuU","tRNA(leuU)",1,947505
"1070","leuV","tRNA(leuV)",1,948873
"1071","leuW","tRNA(leuW)",1,945264
"1072","leuX","tRNA(leuX)",1,948803
"1073","leuZ","tRNA(leuZ)",1,945662
"1074","lexA","transcriptional repressor of SOS regulon(lexA)",1,948544
"1075","lgt","phosphatidylglycerol-prolipoprotein diacylglyceryl transferase(lgt)",1,947303
"1076","lhr","putative ATP-dependent helicase(lhr)",1,946156
"1077","ligA","DNA ligase, NAD(+)-dependent(ligA)",1,946885
"1078","ligT","2'-5' RNA ligase(ligT)",1,944848
"1079","lipA","lipoate synthase(lipA)",1,945227
"1080","lipB","octanoyltransferase; octanoyl-[ACP]:protein N-octanoyltransferase(lipB)",1,945217
"1081","livF","branched-chain amino acid ABC transporter ATPase(livF)",1,947961
"1082","livG","branched-chain amino acid ABC transporter ATPase(livG)",1,947967
"1083","livH","branched-chain amino acid ABC transporter permease(livH)",1,947965
"1084","livJ","branched-chain amino acid ABC transporter periplasmic binding protein(livJ)",1,947971
"1085","livK","leucine transporter subunit(livK)",1,947964
"1086","livM","branched-chain amino acid ABC transporter permease(livM)",1,947966
"1087","lldD","L-lactate dehydrogenase, FMN-linked(lldD)",1,948121
"1088","lldP","L-lactate permease(lldP)",1,948114
"1089","lldR","dual role activator/repressor for lldPRD operon(lldR)",1,948122
"1090","lnt","apolipoprotein N-acyltransferase(lnt)",1,946201
"1091","lolA","lipoprotein chaperone(lolA)",1,948989
"1092","lolB","lipoprotein localization factor(lolB)",1,945775
"1093","lomR","pseudo(lomR)",1,4056036
"1094","lon","DNA-binding ATP-dependent protease La(lon)",1,945085
"1095","lplA","lipoate-protein ligase A(lplA)",1,944865
"1096","lpp","murein lipoprotein(lpp)",1,946175
"1097","lpxA","UDP-N-acetylglucosamine acetyltransferase(lpxA)",1,944849
"1098","lpxB","tetraacyldisaccharide-1-P synthase(lpxB)",1,944838
"1099","lpxC","UDP-3-O-acyl N-acetylglucosamine deacetylase(lpxC)",1,944816
"1100","lpxD","UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase(lpxD)",1,944882
"1101","lpxK","lipid A 4'kinase(lpxK)",1,945526
"1102","lrhA","transcriptional repressor of flagellar, motility and chemotaxis genes(lrhA)",1,946769
"1103","lrp","leucine-responsive global transcriptional regulator(lrp)",1,949051
"1104","lspA","prolipoprotein signal peptidase (signal peptidase II)(lspA)",1,944800
"1105","ltaE","L-allo-threonine aldolase, PLP-dependent(ltaE)",1,944955
"1106","lysA","diaminopimelate decarboxylase, PLP-binding(lysA)",1,947313
"1107","lysC","lysine-sensitive aspartokinase 3(lysC)",1,948531
"1108","lysP","lysine transporter(lysP)",1,946667
"1109","lysQ","tRNA(lysQ)",1,945353
"1110","lysR","transcriptional activator of lysA; autorepressor(lysR)",1,947311
"1111","lysS","lysine tRNA synthetase, constitutive(lysS)",1,947372
"1112","lysT","tRNA(lysT)",1,945336
"1113","lysU","lysine tRNA synthetase, inducible(lysU)",1,948645
"1114","lysV","tRNA(lysV)",1,946866
"1115","lysW","tRNA(lysW)",1,945338
"1116","lysY","tRNA(lysY)",1,945342
"1117","lysZ","tRNA(lysZ)",1,945352
"1118","lyxK","L-xylulose kinase(lyxK)",1,948101
"1119","maa","maltose O-acetyltransferase(maa)",1,945096
"1120","macA","macrolide transporter membrane fusion protein (MFP) component(macA)",1,947322
"1121","macB","macrolide ABC transporter peremase/ATPase(macB)",1,945164
"1122","maeB","malic enzyme: putative oxidoreductase/phosphotransacetylase(maeB)",1,946947
"1123","malE","maltose transporter subunit(malE)",1,948538
"1124","malF","maltose transporter subunit(malF)",1,948532
"1125","malG","maltose transporter subunit(malG)",1,948530
"1126","malI","transcriptional repressor of Mal regulon(malI)",1,947104
"1127","malK","maltose ABC transportor ATPase(malK)",1,948537
"1128","malM","maltose regulon periplasmic protein(malM)",1,948547
"1129","malP","maltodextrin phosphorylase(malP)",1,947922
"1130","malQ","4-alpha-glucanotransferase (amylomaltase)(malQ)",1,947923
"1131","malS","alpha-amylase(malS)",1,948088
"1132","malT","mal regulon transcriptional activator(malT)",1,947921
"1133","malX","maltose and glucose-specific PTS enzyme IIB component and IIC component(malX)",1,946009
"1134","malY","PLP-dependent beta-cystathionase and maltose regulon regulator(malY)",1,945937
"1135","malZ","maltodextrin glucosidase(malZ)",1,949131
"1136","manA","mannose-6-phosphate isomerase(manA)",1,944840
"1137","manX","fused mannose-specific PTS enzymes: IIA component/IIB component(manX)",1,946334
"1138","manY","mannose-specific enzyme IIC component of PTS(manY)",1,946332
"1139","manZ","mannose-specific enzyme IID component of PTS(manZ)",1,946342
"1140","map","methionine aminopeptidase(map)",1,947882
"1141","marA","multiple antibiotic resistance transcriptional regulator(marA)",1,947613
"1142","marB","periplasmic mar operon regulator(marB)",1,946184
"1143","marC","UPF0056 family inner membrane protein(marC)",1,947132
"1144","marR","transcriptional repressor of multiple antibiotic resistance(marR)",1,945825
"1145","mazG","nucleoside triphosphate pyrophosphohydrolase(mazG)",1,947254
"1146","mcrB","5-methylcytosine-specific restriction enzyme McrBC, subunit McrB(mcrB)",1,949122
"1147","mcrC","5-methylcytosine-specific restriction enzyme McrBC, subunit McrC(mcrC)",1,948880
"1148","mdaB","NADPH quinone reductase(mdaB)",1,947512
"1149","mdh","malate dehydrogenase, NAD(P)-binding(mdh)",1,947854
"1150","mdlA","putative multidrug ABC transporter ATPase(mdlA)",1,945092
"1151","mdlB","putative multidrug ABC transporter ATPase(mdlB)",1,945088
"1152","melA","alpha-galactosidase, NAD(P)-binding(melA)",1,948636
"1153","melB","melibiose:sodium symporter(melB)",1,948635
"1154","melR","melibiose operon transcriptional regulator; autoregulator(melR)",1,948637
"1155","menA","1,4-dihydroxy-2-naphthoate octaprenyltransferase(menA)",1,948418
"1156","menB","dihydroxynaphthoic acid synthetase(menB)",1,946747
"1157","menC","O-succinylbenzoyl-CoA synthase(menC)",1,946734
"1158","menD","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase; SEPHCHC synthase(menD)",1,946720
"1159","menE","O-succinylbenzoate-CoA ligase(menE)",1,946741
"1160","menF","isochorismate synthase 2(menF)",1,946712
"1161","mepA","murein DD-endopeptidase(mepA)",1,946812
"1162","metA","homoserine O-transsuccinylase(metA)",1,948513
"1163","metB","cystathionine gamma-synthase, PLP-dependent(metB)",1,948434
"1164","metC","cystathionine beta-lyase, PLP-dependent(metC)",1,946240
"1165","metE","5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase(metE)",1,948323
"1166","metF","5,10-methylenetetrahydrofolate reductase(metF)",1,948432
"1167","metG","methionyl-tRNA synthetase(metG)",1,946643
"1168","metH","homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent(metH)",1,948522
"1169","metI","DL-methionine transporter subunit(metI)",1,944894
"1170","metJ","transcriptional repressor, S-adenosylmethionine-binding(metJ)",1,948435
"1171","metK","S-adenosylmethionine synthetase(metK)",1,945389
"1172","metL","Bifunctional aspartokinase/homoserine dehydrogenase 2(metL)",1,948433
"1173","metN","DL-methionine transporter subunit(metN)",1,944896
"1174","metQ","DL-methionine transporter subunit(metQ)",1,944893
"1175","metR","methionine biosynthesis regulon transcriptional regulator(metR)",1,948310
"1176","metT","tRNA(metT)",1,945280
"1177","metU","tRNA(metU)",1,945262
"1178","metV","tRNA(metV)",1,946037
"1179","metW","tRNA(metW)",1,947292
"1180","metZ","tRNA(metZ)",1,947198
"1181","mfd","transcription-repair coupling factor(mfd)",1,945681
"1182","mglA","methyl-galactoside ABC transporter ATPase(mglA)",1,949036
"1183","mglB","methyl-galactoside transporter subunit(mglB)",1,949041
"1184","mglC","methyl-galactoside transporter subunit(mglC)",1,949039
"1185","mgsA","methylglyoxal synthase(mgsA)",1,945574
"1186","mgtA","magnesium transporter(mgtA)",1,948778
"1187","mhpA","3-(3-hydroxyphenyl)propionate hydroxylase(mhpA)",1,945197
"1188","mhpB","2,3-dihydroxyphenylpropionate 1,2-dioxygenase(mhpB)",1,945047
"1189","mhpC","2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase(mhpC)",1,944954
"1190","mhpD","2-keto-4-pentenoate hydratase(mhpD)",1,944768
"1191","mhpE","4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I(mhpE)",1,945012
"1192","mhpF","acetaldehyde-CoA dehydrogenase II, NAD-binding(mhpF)",1,945008
"1193","mhpR","mhp operon transcriptional activator(mhpR)",1,945938
"1194","mhpT","3-hydroxyphenylpropionic transporter(mhpT)",1,944997
"1195","miaA","delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase(miaA)",1,948690
"1196","micA","ncRNA(micA)",1,2847697
"1197","micC","ncRNA(micC)",1,2847713
"1198","minC","inhibitor of FtsZ ring polymerization(minC)",1,945744
"1199","minD","inhibitor of FtsZ ring polymerization; chromosome-membrane tethering protein; membrane ATPase of the MinCDEE system(minD)",1,945741
"1200","minE","cell division topological specificity factor(minE)",1,945740
"1201","mioC","FMN-binding protein MioC(mioC)",1,948249
"1202","mipA","scaffolding protein for murein synthesizing machinery(mipA)",1,946301
"1203","mlc","glucosamine anaerobic growth regulon transcriptional repressor; autorepressor(mlc)",1,945510
"1204","mltA","membrane-bound lytic murein transglycosylase A(mltA)",1,944964
"1205","mltB","membrane-bound lytic murein transglycosylase B(mltB)",1,947184
"1206","mltC","membrane-bound lytic murein transglycosylase C(mltC)",1,945428
"1207","mltD","putative membrane-bound lytic murein transglycosylase D(mltD)",1,945694
"1208","mntH","manganese/divalent cation transporter(mntH)",1,946899
"1209","mntR","Mn(2+)-responsive manganese regulon transcriptional regulator(mntR)",1,945437
"1210","moaA","molybdopterin biosynthesis protein A(moaA)",1,945392
"1211","moaB","inactive molybdopterin adenylyltransferase(moaB)",1,945396
"1212","moaC","molybdopterin biosynthesis, protein C(moaC)",1,945397
"1213","moaD","molybdopterin synthase, small subunit(moaD)",1,945398
"1214","moaE","molybdopterin synthase, large subunit(moaE)",1,945399
"1215","mobA","molybdopterin-guanine dinucleotide synthase(mobA)",1,948349
"1216","mobB","molybdopterin-guanine dinucleotide biosynthesis protein B(mobB)",1,948343
"1217","modA","molybdate ABC transporter periplasmic binding protein; chlorate resistance protein(modA)",1,945364
"1218","modB","molybdate ABC transporter permease; chlorate resistance protein(modB)",1,945361
"1219","modC","molybdate ABC transporter ATPase; chlorate resistance protein(modC)",1,945362
"1220","modE","transcriptional repressor for the molybdenum transport operon modABC(modE)",1,945366
"1221","modF","molybdate ABC transporter ATPase(modF)",1,945368
"1222","moeA","molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein(moeA)",1,945454
"1223","moeB","molybdopterin synthase sulfurylase(moeB)",1,945452
"1224","mokB","regulatory peptide(mokB)",1,948820
"1225","mokC","regulatory protein for HokC, overlaps CDS of hokC(mokC)",1,944756
"1226","motA","proton conductor component of flagella motor(motA)",1,947564
"1227","motB","protein that enables flagellar motor rotation(motB)",1,946402
"1228","mpl","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase(mpl)",1,948752
"1229","mppA","murein tripeptide (L-ala-gamma-D-glutamyl-meso-DAP) transporter subunit(mppA)",1,945951
"1230","mqo","malate dehydrogenase, FAD/NAD(P)-binding domain(mqo)",1,946702
"1231","mraY","phospho-N-acetylmuramoyl-pentapeptide transferase(mraY)",1,944814
"1232","mrcA","penicillin-binding protein 1a, murein transglycosylase and transpeptidase(mrcA)",1,947907
"1233","mrcB","fused glycosyl transferase and transpeptidase(mrcB)",1,944843
"1234","mrdA","penicillin-binding protein 2, transpeptidase involved in peptidoglycan synthesis(mrdA)",1,945240
"1235","mrdB","cell wall shape-determining protein(mrdB)",1,945238
"1236","mreB","cell wall structural complex MreBCD, actin-like component MreB(mreB)",1,948588
"1237","mreC","cell wall structural complex MreBCD transmembrane component MreC(mreC)",1,947655
"1238","mreD","cell wall structural complex MreBCD transmembrane component MreD(mreD)",1,947756
